date,temp_mean_C,temp_min_C,temp_max_C,precipitation_mm,humidity_percent,wind_speed_ms,year,month,day_of_year,season,temp_range,is_rainy,weather_category
2022-06-06,37.33,28.78,44.14,0.0,15.6,2.34,2022,6,157,Summer,15.36,0,Hot
2022-06-07,37.48,29.33,45.58,0.0,16.99,4.14,2022,6,158,Summer,16.25,0,Hot
2022-06-08,37.31,30.06,45.0,0.0,17.3,5.86,2022,6,159,Summer,14.940000000000001,0,Hot
2022-06-09,38.14,29.76,44.99,0.0,19.54,3.06,2022,6,160,Summer,15.23,0,Hot
2022-06-10,37.59,30.32,45.17,0.02,22.11,5.75,2022,6,161,Summer,14.850000000000001,0,Hot
2022-06-11,38.01,29.97,45.55,0.0,21.09,6.12,2022,6,162,Summer,15.579999999999998,0,Hot
2022-06-12,38.14,30.59,45.29,0.0,22.37,4.66,2022,6,163,Summer,14.7,0,Hot
2022-06-13,38.84,31.43,45.33,0.0,23.68,5.11,2022,6,164,Summer,13.899999999999999,0,Hot
2022-06-14,37.68,32.22,43.73,0.02,33.38,6.57,2022,6,165,Summer,11.509999999999998,0,Hot
2022-06-15,38.28,31.99,44.4,0.61,33.36,5.01,2022,6,166,Summer,12.41,0,Hot
2022-06-16,37.69,32.11,42.34,2.25,36.07,3.61,2022,6,167,Summer,10.230000000000004,1,Hot
2022-06-17,33.98,30.18,38.45,12.23,53.34,2.68,2022,6,168,Summer,8.270000000000003,1,Warm
2022-06-18,31.0,27.46,36.01,12.41,62.79,2.08,2022,6,169,Summer,8.549999999999997,1,Warm
2022-06-19,31.18,26.27,35.61,0.98,60.54,1.71,2022,6,170,Summer,9.34,0,Warm
2022-06-20,32.33,26.59,37.7,0.03,43.95,1.43,2022,6,171,Summer,11.110000000000003,0,Warm
2022-06-21,31.92,25.99,36.84,0.31,46.1,2.51,2022,6,172,Summer,10.850000000000005,0,Warm
2022-06-22,33.0,27.47,38.66,0.63,46.43,2.82,2022,6,173,Summer,11.189999999999998,0,Warm
2022-06-23,32.79,26.93,39.91,0.0,41.68,4.43,2022,6,174,Summer,12.979999999999997,0,Warm
2022-06-24,33.07,24.8,40.91,0.0,32.6,3.76,2022,6,175,Summer,16.109999999999996,0,Warm
2022-06-25,34.92,28.1,42.14,0.0,28.36,1.76,2022,6,176,Summer,14.04,0,Warm
2022-06-26,35.53,27.93,42.4,0.0,28.61,3.66,2022,6,177,Summer,14.469999999999999,0,Hot
2022-06-27,36.65,30.71,42.12,0.0,40.21,3.45,2022,6,178,Summer,11.409999999999997,0,Hot
2022-06-28,38.35,32.23,44.53,0.02,37.24,2.72,2022,6,179,Summer,12.300000000000004,0,Hot
2022-06-29,38.83,32.59,45.35,1.85,37.16,3.41,2022,6,180,Summer,12.759999999999998,1,Hot
2022-06-30,31.47,27.48,34.97,42.31,73.01,2.04,2022,6,181,Summer,7.489999999999998,1,Warm
2022-07-01,29.69,26.74,33.63,20.98,76.01,2.69,2022,7,182,Monsoon,6.890000000000004,1,Warm
2022-07-02,31.55,26.6,36.63,2.53,65.29,2.41,2022,7,183,Monsoon,10.030000000000001,1,Warm
2022-07-03,33.02,27.82,37.56,0.81,61.84,3.24,2022,7,184,Monsoon,9.740000000000002,0,Warm
2022-07-04,34.1,29.19,38.42,1.0,59.11,1.48,2022,7,185,Monsoon,9.23,0,Warm
2022-07-05,33.52,29.51,37.27,0.88,56.26,3.19,2022,7,186,Monsoon,7.760000000000002,0,Warm
2022-07-06,34.17,28.32,39.32,0.29,52.48,4.45,2022,7,187,Monsoon,11.0,0,Warm
2022-07-07,34.69,29.47,40.05,0.06,51.98,3.89,2022,7,188,Monsoon,10.579999999999998,0,Warm
2022-07-08,35.55,29.66,41.19,0.0,50.5,2.36,2022,7,189,Monsoon,11.529999999999998,0,Hot
2022-07-09,33.09,29.63,36.18,1.16,56.77,3.51,2022,7,190,Monsoon,6.550000000000001,1,Warm
2022-07-10,31.32,27.13,36.6,2.16,63.7,2.89,2022,7,191,Monsoon,9.470000000000002,1,Warm
2022-07-11,33.5,27.9,38.87,2.2,57.92,1.96,2022,7,192,Monsoon,10.969999999999999,1,Warm
2022-07-12,32.48,29.09,36.32,19.52,63.0,2.45,2022,7,193,Monsoon,7.23,1,Warm
2022-07-13,33.62,28.03,38.57,0.56,59.24,2.0,2022,7,194,Monsoon,10.54,0,Warm
2022-07-14,33.73,28.56,39.54,2.02,55.84,4.21,2022,7,195,Monsoon,10.98,1,Warm
2022-07-15,34.27,29.66,39.93,1.04,50.56,5.3,2022,7,196,Monsoon,10.27,1,Warm
2022-07-16,32.36,28.23,36.4,16.86,59.51,4.19,2022,7,197,Monsoon,8.169999999999998,1,Warm
2022-07-17,33.7,28.33,39.13,1.05,58.39,3.12,2022,7,198,Monsoon,10.800000000000004,1,Warm
2022-07-18,34.4,27.79,40.84,0.41,56.96,2.51,2022,7,199,Monsoon,13.050000000000004,0,Warm
2022-07-19,34.78,28.88,40.69,3.07,57.69,2.21,2022,7,200,Monsoon,11.809999999999999,1,Warm
2022-07-20,31.61,28.92,33.81,30.75,76.67,1.77,2022,7,201,Monsoon,4.890000000000001,1,Warm
2022-07-21,29.19,27.69,31.19,13.63,81.95,2.26,2022,7,202,Monsoon,3.5,1,Warm
2022-07-22,30.62,26.79,35.04,3.05,72.45,2.17,2022,7,203,Monsoon,8.25,1,Warm
2022-07-23,30.46,26.47,35.93,6.09,73.2,4.96,2022,7,204,Monsoon,9.46,1,Warm
2022-07-24,30.26,26.82,33.93,2.92,71.05,5.3,2022,7,205,Monsoon,7.109999999999999,1,Warm
2022-07-25,30.34,26.24,34.78,1.89,69.87,4.93,2022,7,206,Monsoon,8.540000000000003,1,Warm
2022-07-26,29.84,26.06,34.66,3.29,73.41,4.21,2022,7,207,Monsoon,8.599999999999998,1,Warm
2022-07-27,29.99,25.83,34.21,3.76,71.16,4.11,2022,7,208,Monsoon,8.380000000000003,1,Warm
2022-07-28,29.04,26.1,32.97,14.66,81.97,2.5,2022,7,209,Monsoon,6.869999999999997,1,Warm
2022-07-29,29.03,26.2,32.96,17.98,82.1,2.39,2022,7,210,Monsoon,6.760000000000002,1,Warm
2022-07-30,29.2,26.35,32.8,19.62,80.14,2.49,2022,7,211,Monsoon,6.449999999999996,1,Warm
2022-07-31,29.65,26.04,34.03,4.48,77.54,2.34,2022,7,212,Monsoon,7.990000000000002,1,Warm
2022-08-01,29.74,26.47,33.79,5.66,79.12,1.93,2022,8,213,Monsoon,7.32,1,Warm
2022-08-02,30.44,25.94,34.8,0.31,75.88,1.87,2022,8,214,Monsoon,8.859999999999996,0,Warm
2022-08-03,31.22,27.0,35.34,0.59,70.88,1.25,2022,8,215,Monsoon,8.340000000000003,0,Warm
2022-08-04,30.11,27.07,34.22,6.3,76.78,1.86,2022,8,216,Monsoon,7.149999999999999,1,Warm
2022-08-05,29.61,26.2,33.52,11.83,78.16,2.36,2022,8,217,Monsoon,7.320000000000004,1,Warm
2022-08-06,30.51,26.22,35.12,2.67,74.39,0.97,2022,8,218,Monsoon,8.899999999999999,1,Warm
2022-08-07,28.61,26.39,30.81,8.74,85.54,2.09,2022,8,219,Monsoon,4.419999999999998,1,Warm
2022-08-08,30.22,25.43,35.27,0.77,75.27,2.27,2022,8,220,Monsoon,9.840000000000003,0,Warm
2022-08-09,30.66,26.87,35.2,0.45,72.71,2.35,2022,8,221,Monsoon,8.330000000000002,0,Warm
2022-08-10,31.73,26.6,37.67,0.0,65.84,3.58,2022,8,222,Monsoon,11.07,0,Warm
2022-08-11,28.73,26.84,32.25,0.63,75.98,5.46,2022,8,223,Monsoon,5.41,0,Warm
2022-08-12,30.19,25.26,36.38,0.04,68.49,4.8,2022,8,224,Monsoon,11.120000000000001,0,Warm
2022-08-13,30.63,25.38,36.54,0.01,69.43,4.42,2022,8,225,Monsoon,11.16,0,Warm
2022-08-14,30.07,26.61,34.17,3.48,74.93,2.09,2022,8,226,Monsoon,7.560000000000002,1,Warm
2022-08-15,28.81,25.74,32.64,5.79,74.76,4.32,2022,8,227,Monsoon,6.900000000000002,1,Warm
2022-08-16,29.13,26.22,33.92,1.58,71.84,8.28,2022,8,228,Monsoon,7.700000000000003,1,Warm
2022-08-17,29.36,25.07,34.67,0.27,72.36,5.6,2022,8,229,Monsoon,9.600000000000001,0,Warm
2022-08-18,30.39,25.89,35.28,0.01,70.75,3.01,2022,8,230,Monsoon,9.39,0,Warm
2022-08-19,30.52,25.86,35.28,0.4,69.42,3.42,2022,8,231,Monsoon,9.420000000000002,0,Warm
2022-08-20,29.92,27.05,32.72,3.31,69.49,1.21,2022,8,232,Monsoon,5.669999999999998,1,Warm
2022-08-21,30.55,25.72,35.98,0.31,67.07,2.34,2022,8,233,Monsoon,10.259999999999998,0,Warm
2022-08-22,31.04,26.13,36.91,3.0,66.28,2.87,2022,8,234,Monsoon,10.779999999999998,1,Warm
2022-08-23,30.36,26.62,35.63,0.09,65.91,7.41,2022,8,235,Monsoon,9.010000000000002,0,Warm
2022-08-24,29.69,25.79,35.54,2.44,67.41,4.8,2022,8,236,Monsoon,9.75,1,Warm
2022-08-25,30.27,24.6,36.18,0.5,65.28,1.81,2022,8,237,Monsoon,11.579999999999998,0,Warm
2022-08-26,29.93,25.41,35.09,0.0,66.85,3.37,2022,8,238,Monsoon,9.680000000000003,0,Warm
2022-08-27,30.42,26.06,35.98,0.02,65.26,4.35,2022,8,239,Monsoon,9.919999999999998,0,Warm
2022-08-28,30.74,25.3,36.49,0.01,61.28,3.46,2022,8,240,Monsoon,11.190000000000001,0,Warm
2022-08-29,31.04,26.05,36.01,1.42,60.3,1.63,2022,8,241,Monsoon,9.959999999999997,1,Warm
2022-08-30,30.91,26.05,36.39,4.45,65.91,1.28,2022,8,242,Monsoon,10.34,1,Warm
2022-08-31,31.93,26.46,37.75,0.02,61.44,2.36,2022,8,243,Monsoon,11.29,0,Warm
2022-09-01,32.42,27.51,37.46,0.19,61.15,1.85,2022,9,244,Monsoon,9.95,0,Warm
2022-09-02,32.59,27.85,37.02,2.41,56.62,1.28,2022,9,245,Monsoon,9.170000000000002,1,Warm
2022-09-03,31.96,27.06,37.76,0.02,57.41,3.88,2022,9,246,Monsoon,10.7,0,Warm
2022-09-04,32.27,26.61,39.17,0.0,54.49,4.32,2022,9,247,Monsoon,12.560000000000002,0,Warm
2022-09-05,31.55,25.81,37.62,0.01,58.8,2.12,2022,9,248,Monsoon,11.809999999999999,0,Warm
2022-09-06,31.61,26.24,37.97,0.0,56.12,1.78,2022,9,249,Monsoon,11.73,0,Warm
2022-09-07,31.75,26.13,38.42,0.01,54.5,2.24,2022,9,250,Monsoon,12.290000000000003,0,Warm
2022-09-08,31.54,25.64,38.29,0.0,54.59,2.06,2022,9,251,Monsoon,12.649999999999999,0,Warm
2022-09-09,32.1,25.87,38.16,0.08,53.74,1.68,2022,9,252,Monsoon,12.289999999999996,0,Warm
2022-09-10,31.64,26.79,37.13,1.86,64.66,2.33,2022,9,253,Monsoon,10.340000000000003,1,Warm
2022-09-11,31.62,27.02,36.73,1.01,64.72,2.03,2022,9,254,Monsoon,9.709999999999997,1,Warm
2022-09-12,30.95,26.93,35.48,1.76,62.24,2.85,2022,9,255,Monsoon,8.549999999999997,1,Warm
2022-09-13,30.73,25.59,36.37,1.6,61.87,4.37,2022,9,256,Monsoon,10.779999999999998,1,Warm
2022-09-14,29.77,26.16,34.75,4.81,65.89,4.84,2022,9,257,Monsoon,8.59,1,Warm
2022-09-15,28.19,24.88,33.46,2.86,76.01,4.72,2022,9,258,Monsoon,8.580000000000002,1,Warm
2022-09-16,27.86,23.59,33.24,14.26,75.41,3.34,2022,9,259,Monsoon,9.650000000000002,1,Warm
2022-09-17,29.83,23.82,36.98,1.02,66.06,2.5,2022,9,260,Monsoon,13.159999999999997,1,Warm
2022-09-18,30.1,24.41,36.87,1.05,60.77,2.25,2022,9,261,Monsoon,12.459999999999997,1,Warm
2022-09-19,29.85,25.14,35.61,4.35,59.84,2.27,2022,9,262,Monsoon,10.469999999999999,1,Warm
2022-09-20,29.74,24.99,35.08,13.32,70.55,1.43,2022,9,263,Monsoon,10.09,1,Warm
2022-09-21,29.0,25.81,33.26,13.92,75.58,2.06,2022,9,264,Monsoon,7.449999999999999,1,Warm
2022-09-22,27.74,24.8,31.32,67.56,85.81,3.52,2022,9,265,Monsoon,6.52,1,Warm
2022-09-23,26.77,25.29,29.02,31.64,89.8,3.98,2022,9,266,Monsoon,3.7300000000000004,1,Warm
2022-09-24,26.37,24.66,29.49,44.39,90.44,4.08,2022,9,267,Monsoon,4.829999999999998,1,Warm
2022-09-25,27.3,24.14,31.18,6.33,81.64,2.96,2022,9,268,Monsoon,7.039999999999999,1,Warm
2022-09-26,26.81,23.12,31.74,0.26,81.53,2.18,2022,9,269,Monsoon,8.619999999999997,0,Warm
2022-09-27,27.03,22.82,32.45,0.0,76.95,2.04,2022,9,270,Monsoon,9.630000000000003,0,Warm
2022-09-28,27.31,23.13,32.83,0.01,75.59,1.94,2022,9,271,Monsoon,9.7,0,Warm
2022-09-29,26.97,23.2,32.38,0.0,76.81,2.17,2022,9,272,Monsoon,9.180000000000003,0,Warm
2022-09-30,26.54,22.78,31.99,0.0,77.2,2.02,2022,9,273,Monsoon,9.209999999999997,0,Warm
2022-10-01,26.9,22.39,33.02,0.0,73.27,2.14,2022,10,274,Autumn,10.630000000000003,0,Warm
2022-10-02,26.7,22.13,33.27,0.0,69.0,2.63,2022,10,275,Autumn,11.140000000000004,0,Warm
2022-10-03,25.52,19.85,32.57,0.0,70.35,3.83,2022,10,276,Autumn,12.719999999999999,0,Warm
2022-10-04,26.04,19.88,33.3,0.0,69.39,2.76,2022,10,277,Autumn,13.419999999999998,0,Warm
2022-10-05,27.42,22.31,33.72,0.05,70.49,1.79,2022,10,278,Autumn,11.41,0,Warm
2022-10-06,25.69,21.24,30.34,0.14,82.71,2.37,2022,10,279,Autumn,9.100000000000001,0,Warm
2022-10-07,24.84,22.42,28.35,4.83,87.9,2.35,2022,10,280,Autumn,5.93,1,Pleasant
2022-10-08,24.17,22.85,26.63,15.86,92.11,3.5,2022,10,281,Autumn,3.7799999999999976,1,Pleasant
2022-10-09,23.96,22.61,26.09,56.75,94.02,4.76,2022,10,282,Autumn,3.4800000000000004,1,Pleasant
2022-10-10,24.6,20.77,29.41,8.01,87.3,2.16,2022,10,283,Autumn,8.64,1,Pleasant
2022-10-11,24.84,20.74,29.56,7.49,81.76,1.43,2022,10,284,Autumn,8.82,1,Pleasant
2022-10-12,23.61,19.26,29.33,2.53,80.25,1.98,2022,10,285,Autumn,10.069999999999997,1,Pleasant
2022-10-13,23.37,19.06,29.63,0.0,73.68,2.31,2022,10,286,Autumn,10.57,0,Pleasant
2022-10-14,22.9,18.11,29.07,0.0,70.61,2.37,2022,10,287,Autumn,10.96,0,Pleasant
2022-10-15,23.6,18.07,29.6,0.0,66.77,1.87,2022,10,288,Autumn,11.530000000000001,0,Pleasant
2022-10-16,23.92,18.1,30.59,0.0,62.89,1.22,2022,10,289,Autumn,12.489999999999998,0,Pleasant
2022-10-17,23.34,17.56,29.93,0.0,62.54,1.69,2022,10,290,Autumn,12.370000000000001,0,Pleasant
2022-10-18,23.3,17.56,31.16,0.0,59.09,2.13,2022,10,291,Autumn,13.600000000000001,0,Pleasant
2022-10-19,22.89,17.19,32.11,0.0,63.84,2.27,2022,10,292,Autumn,14.919999999999998,0,Pleasant
2022-10-20,22.76,15.8,31.93,0.0,68.25,2.35,2022,10,293,Autumn,16.13,0,Pleasant
2022-10-21,23.52,16.34,31.36,0.0,58.88,2.66,2022,10,294,Autumn,15.02,0,Pleasant
2022-10-22,22.26,17.3,28.68,0.0,61.38,2.59,2022,10,295,Autumn,11.379999999999999,0,Pleasant
2022-10-23,21.87,16.31,28.84,0.0,56.93,1.58,2022,10,296,Autumn,12.530000000000001,0,Pleasant
2022-10-24,21.41,15.19,29.36,0.0,60.43,2.39,2022,10,297,Autumn,14.17,0,Pleasant
2022-10-25,21.83,14.83,29.62,0.0,56.82,2.81,2022,10,298,Autumn,14.790000000000001,0,Pleasant
2022-10-26,23.07,18.73,30.58,0.0,52.64,1.76,2022,10,299,Autumn,11.849999999999998,0,Pleasant
2022-10-27,22.81,17.73,30.98,0.0,57.43,1.92,2022,10,300,Autumn,13.25,0,Pleasant
2022-10-28,22.69,18.22,30.32,0.0,59.15,1.79,2022,10,301,Autumn,12.100000000000001,0,Pleasant
2022-10-29,22.54,17.76,30.14,0.0,57.41,1.59,2022,10,302,Autumn,12.379999999999999,0,Pleasant
2022-10-30,22.02,17.6,29.73,0.0,53.97,1.79,2022,10,303,Autumn,12.129999999999999,0,Pleasant
2022-10-31,21.62,16.43,30.25,0.0,60.66,1.9,2022,10,304,Autumn,13.82,0,Pleasant
2022-11-01,22.31,16.34,31.84,0.0,65.85,2.25,2022,11,305,Autumn,15.5,0,Pleasant
2022-11-02,22.1,17.33,29.84,0.0,69.76,2.62,2022,11,306,Autumn,12.510000000000002,0,Pleasant
2022-11-03,22.07,15.88,30.67,0.0,66.26,2.77,2022,11,307,Autumn,14.790000000000001,0,Pleasant
2022-11-04,22.65,17.45,32.21,0.0,68.99,2.24,2022,11,308,Autumn,14.760000000000002,0,Pleasant
2022-11-05,21.19,16.37,28.35,0.0,83.43,3.19,2022,11,309,Autumn,11.98,0,Pleasant
2022-11-06,22.41,16.71,30.29,0.0,80.9,2.38,2022,11,310,Autumn,13.579999999999998,0,Pleasant
2022-11-07,23.22,18.88,28.49,0.0,77.93,1.87,2022,11,311,Autumn,9.61,0,Pleasant
2022-11-08,21.76,18.02,26.06,0.01,75.58,2.06,2022,11,312,Autumn,8.04,0,Pleasant
2022-11-09,21.72,17.06,28.1,0.01,71.89,1.41,2022,11,313,Autumn,11.040000000000003,0,Pleasant
2022-11-10,21.57,16.53,28.72,0.01,70.12,1.8,2022,11,314,Autumn,12.189999999999998,0,Pleasant
2022-11-11,19.24,13.51,27.56,0.0,66.01,3.54,2022,11,315,Autumn,14.049999999999999,0,Pleasant
2022-11-12,18.99,12.38,27.89,0.0,59.07,3.81,2022,11,316,Autumn,15.51,0,Pleasant
2022-11-13,19.08,12.58,27.08,0.0,58.59,2.89,2022,11,317,Autumn,14.499999999999998,0,Pleasant
2022-11-14,19.75,14.99,28.4,0.0,61.92,2.94,2022,11,318,Autumn,13.409999999999998,0,Pleasant
2022-11-15,19.41,12.68,27.83,0.0,70.4,2.32,2022,11,319,Autumn,15.149999999999999,0,Pleasant
2022-11-16,18.37,13.84,25.72,0.0,65.83,3.54,2022,11,320,Autumn,11.879999999999999,0,Pleasant
2022-11-17,17.21,11.55,25.17,0.0,61.77,3.72,2022,11,321,Autumn,13.620000000000001,0,Pleasant
2022-11-18,17.02,10.58,25.13,0.0,55.46,2.57,2022,11,322,Autumn,14.549999999999999,0,Pleasant
2022-11-19,17.15,10.84,25.39,0.0,53.51,2.05,2022,11,323,Autumn,14.55,0,Pleasant
2022-11-20,16.79,9.91,25.72,0.0,57.42,2.89,2022,11,324,Autumn,15.809999999999999,0,Pleasant
2022-11-21,17.33,10.41,26.56,0.0,59.64,3.32,2022,11,325,Autumn,16.15,0,Pleasant
2022-11-22,16.81,9.52,26.13,0.0,51.33,3.21,2022,11,326,Autumn,16.61,0,Pleasant
2022-11-23,16.3,8.69,25.86,0.0,47.53,3.66,2022,11,327,Autumn,17.17,0,Pleasant
2022-11-24,17.54,8.44,26.17,0.0,42.89,2.76,2022,11,328,Autumn,17.730000000000004,0,Pleasant
2022-11-25,18.61,14.1,26.69,0.0,42.3,1.99,2022,11,329,Autumn,12.590000000000002,0,Pleasant
2022-11-26,16.96,10.34,27.11,0.0,49.89,3.27,2022,11,330,Autumn,16.77,0,Pleasant
2022-11-27,17.35,12.08,26.2,0.0,45.79,2.01,2022,11,331,Autumn,14.12,0,Pleasant
2022-11-28,17.63,11.51,26.26,0.0,46.58,1.6,2022,11,332,Autumn,14.750000000000002,0,Pleasant
2022-11-29,17.89,11.84,24.83,0.0,46.03,1.13,2022,11,333,Autumn,12.989999999999998,0,Pleasant
2022-11-30,17.09,11.92,25.03,0.0,55.36,1.93,2022,11,334,Autumn,13.110000000000001,0,Pleasant
2022-12-01,17.08,9.57,24.95,0.0,51.32,2.29,2022,12,335,Winter,15.379999999999999,0,Pleasant
2022-12-02,17.59,12.87,25.34,0.0,49.07,1.53,2022,12,336,Winter,12.47,0,Pleasant
2022-12-03,17.37,12.48,24.96,0.0,53.65,1.39,2022,12,337,Winter,12.48,0,Pleasant
2022-12-04,17.3,11.49,24.41,0.0,52.03,1.56,2022,12,338,Winter,12.92,0,Pleasant
2022-12-05,16.54,10.96,24.26,0.0,46.4,1.91,2022,12,339,Winter,13.3,0,Pleasant
2022-12-06,14.74,8.23,24.45,0.0,51.22,3.63,2022,12,340,Winter,16.22,0,Cold
2022-12-07,14.23,7.56,24.01,0.0,49.64,4.18,2022,12,341,Winter,16.450000000000003,0,Cold
2022-12-08,15.54,8.22,25.03,0.0,49.17,2.98,2022,12,342,Winter,16.810000000000002,0,Pleasant
2022-12-09,17.69,10.44,26.31,0.0,46.74,2.09,2022,12,343,Winter,15.87,0,Pleasant
2022-12-10,17.49,11.65,27.16,0.0,56.89,2.58,2022,12,344,Winter,15.51,0,Pleasant
2022-12-11,16.92,9.79,27.58,0.0,58.13,3.16,2022,12,345,Winter,17.79,0,Pleasant
2022-12-12,16.57,9.55,27.04,0.0,54.47,3.57,2022,12,346,Winter,17.49,0,Pleasant
2022-12-13,16.12,9.04,26.23,0.0,52.13,4.34,2022,12,347,Winter,17.19,0,Pleasant
2022-12-14,14.58,8.11,24.02,0.0,52.47,4.42,2022,12,348,Winter,15.91,0,Cold
2022-12-15,13.91,6.48,23.45,0.0,45.17,3.48,2022,12,349,Winter,16.97,0,Cold
2022-12-16,15.03,6.97,23.68,0.0,44.17,2.6,2022,12,350,Winter,16.71,0,Pleasant
2022-12-17,15.88,7.98,24.23,0.0,39.38,2.18,2022,12,351,Winter,16.25,0,Pleasant
2022-12-18,15.66,10.37,23.96,0.0,41.93,1.98,2022,12,352,Winter,13.590000000000002,0,Pleasant
2022-12-19,15.13,8.73,23.97,0.0,46.46,1.78,2022,12,353,Winter,15.239999999999998,0,Pleasant
2022-12-20,14.48,8.24,23.7,0.0,49.0,2.12,2022,12,354,Winter,15.459999999999999,0,Cold
2022-12-21,13.81,8.66,23.63,0.0,51.35,2.06,2022,12,355,Winter,14.969999999999999,0,Cold
2022-12-22,12.19,6.07,20.87,0.0,54.58,2.78,2022,12,356,Winter,14.8,0,Cold
2022-12-23,12.21,6.23,21.94,0.0,55.29,2.59,2022,12,357,Winter,15.71,0,Cold
2022-12-24,11.03,5.81,20.03,0.0,55.89,3.79,2022,12,358,Winter,14.220000000000002,0,Cold
2022-12-25,9.79,3.16,18.79,0.0,54.45,3.29,2022,12,359,Winter,15.629999999999999,0,Cold
2022-12-26,10.95,4.14,20.2,0.0,54.88,3.02,2022,12,360,Winter,16.06,0,Cold
2022-12-27,11.42,4.1,21.75,0.0,49.64,4.11,2022,12,361,Winter,17.65,0,Cold
2022-12-28,12.84,5.85,23.2,0.0,44.24,4.65,2022,12,362,Winter,17.35,0,Cold
2022-12-29,14.57,7.76,23.22,0.0,49.06,2.27,2022,12,363,Winter,15.459999999999999,0,Cold
2022-12-30,14.99,10.51,22.64,0.01,57.46,2.61,2022,12,364,Winter,12.13,0,Cold
2022-12-31,12.6,7.25,21.03,0.0,64.88,3.86,2022,12,365,Winter,13.780000000000001,0,Cold
2023-01-01,12.88,6.35,20.62,0.0,48.39,1.71,2023,1,1,Winter,14.270000000000001,0,Cold
2023-01-02,12.74,6.77,19.88,0.0,45.95,1.1,2023,1,2,Winter,13.11,0,Cold
2023-01-03,10.34,4.78,18.98,0.0,47.89,2.48,2023,1,3,Winter,14.2,0,Cold
2023-01-04,8.73,1.59,17.53,0.0,51.85,2.55,2023,1,4,Winter,15.940000000000001,0,Cold
2023-01-05,9.46,1.93,17.98,0.0,52.34,2.01,2023,1,5,Winter,16.05,0,Cold
2023-01-06,9.74,2.38,17.75,0.0,47.54,1.48,2023,1,6,Winter,15.370000000000001,0,Cold
2023-01-07,10.34,2.79,20.48,0.0,40.89,2.85,2023,1,7,Winter,17.69,0,Cold
2023-01-08,12.65,3.71,22.85,0.0,38.2,2.91,2023,1,8,Winter,19.14,0,Cold
2023-01-09,13.52,6.21,21.12,0.0,42.39,2.05,2023,1,9,Winter,14.91,0,Cold
2023-01-10,13.07,6.44,22.04,0.0,50.63,2.78,2023,1,10,Winter,15.599999999999998,0,Cold
2023-01-11,14.32,7.55,24.22,0.5,59.87,2.48,2023,1,11,Winter,16.669999999999998,0,Cold
2023-01-12,14.04,9.29,21.25,16.96,73.58,3.38,2023,1,12,Winter,11.96,1,Cold
2023-01-13,15.57,9.86,22.04,0.08,74.07,2.65,2023,1,13,Winter,12.18,0,Pleasant
2023-01-14,10.66,3.28,19.51,0.01,44.64,3.94,2023,1,14,Winter,16.23,0,Cold
2023-01-15,7.52,-0.28,17.63,0.0,35.18,3.61,2023,1,15,Winter,17.91,0,Cold
2023-01-16,8.89,1.05,18.88,0.0,37.55,3.22,2023,1,16,Winter,17.83,0,Cold
2023-01-17,8.99,0.8,19.43,0.0,37.07,3.28,2023,1,17,Winter,18.63,0,Cold
2023-01-18,9.86,3.31,18.11,0.0,32.2,2.06,2023,1,18,Winter,14.799999999999999,0,Cold
2023-01-19,11.58,4.64,19.38,0.11,42.57,1.68,2023,1,19,Winter,14.739999999999998,0,Cold
2023-01-20,12.22,4.39,21.89,0.08,60.02,2.85,2023,1,20,Winter,17.5,0,Cold
2023-01-21,13.8,6.16,22.64,0.0,59.2,1.57,2023,1,21,Winter,16.48,0,Cold
2023-01-22,14.08,6.9,23.06,0.0,57.97,2.18,2023,1,22,Winter,16.159999999999997,0,Cold
2023-01-23,15.44,7.43,24.13,0.1,54.81,2.09,2023,1,23,Winter,16.7,0,Pleasant
2023-01-24,15.66,11.56,22.02,1.28,78.78,3.78,2023,1,24,Winter,10.459999999999999,1,Pleasant
2023-01-25,14.58,9.33,22.23,0.02,72.02,1.85,2023,1,25,Winter,12.9,0,Cold
2023-01-26,12.54,6.18,22.35,0.0,53.04,3.16,2023,1,26,Winter,16.17,0,Cold
2023-01-27,10.92,3.59,21.52,0.0,45.03,3.84,2023,1,27,Winter,17.93,0,Cold
2023-01-28,12.93,3.22,24.08,0.0,37.95,2.98,2023,1,28,Winter,20.86,0,Cold
2023-01-29,13.55,5.94,21.43,0.39,50.62,2.88,2023,1,29,Winter,15.489999999999998,0,Cold
2023-01-30,12.88,9.85,17.81,16.59,75.94,2.71,2023,1,30,Winter,7.959999999999999,1,Cold
2023-01-31,13.69,7.91,22.83,0.0,75.3,3.91,2023,1,31,Winter,14.919999999999998,0,Cold
2023-02-01,12.69,5.78,22.54,0.0,58.91,4.27,2023,2,32,Winter,16.759999999999998,0,Cold
2023-02-02,14.09,5.88,25.26,0.0,50.35,4.34,2023,2,33,Winter,19.380000000000003,0,Cold
2023-02-03,15.3,7.22,25.93,0.0,45.67,3.51,2023,2,34,Winter,18.71,0,Pleasant
2023-02-04,16.42,8.77,27.04,0.0,47.18,4.17,2023,2,35,Winter,18.27,0,Pleasant
2023-02-05,17.24,8.86,26.23,0.0,52.46,3.14,2023,2,36,Winter,17.37,0,Pleasant
2023-02-06,18.81,10.09,29.26,0.0,44.9,2.6,2023,2,37,Winter,19.17,0,Pleasant
2023-02-07,16.74,10.36,26.24,0.0,48.3,4.09,2023,2,38,Winter,15.879999999999999,0,Pleasant
2023-02-08,16.03,7.39,25.8,0.0,39.57,3.29,2023,2,39,Winter,18.41,0,Pleasant
